teryt;JPT_NAZWA;Szkołapodstawowa10_2023;czniowiena1000miesz;bezrobocie;Miasto_prawa_powiatu;uczniowie_ukraina_porownanie_powiat_wojew;Szkołapodstawowa02_2022;Ukraina_suma_02_2022;uczniowie_ukraina_porownanie_powiat_na1000mieszk2022;ROZNICE_2023_2022_SP;Szkołapodstawowa09_2022;Suma09_2022;ROZNICE_09_03_2022_SP;ROZNICE_09_03_2022_ALL;Suma_10_2023;ROZNICE_uczniowie_roznice_ogolem_04_09;WSZYSCY_UCZNIOWIE;cena_m2@2021;cena_m2@2022;dynamika_m2;klastry_bez_dynamika;klastry_bez_uczniowie_mieszkania;QCL_2;QCL_1;ROZNICE_2023_2022_SP_RELATIVE;ROZNICE_09_03_202_SP_RELATIVE;UCZNIOWIE_SP_JAKO_PROCENT_2022;UCZNIOWIE_SP_JAKO_PROCENT_2023;UCZNIOWIE_SP_JAKO_PROCENT_ROZNICA;Uchodzcy_roczniki_sp_04_2022;PROCENT_UCZNIOW_WG_UCHODZCOW_04_2022;ZPROCENT_UCZNIOW_WG_UCHODZCOW_04_2022;miast_prawa_powiat_rekod;Rbezrobo;Rdynamik;Rczniowi;suma_rang_B_SZ_Dyna;Wszyscy_ukraina_04_2022;proc_wiek_sp_uchodzcy_04_2022;Uchodzcy_roczniki_sp_09_2022;PROCENT_UCZNIOW_WG_UCHODZCOW_09_2022;Wszyscy_ukraina_09_2022;proc_wiek_sp_uchodzcy_09_2022;Uchodzcy_roczniki_sp_10_2023;PROCENT_UCZNIOW_WG_UCHODZCOW_10_2023;Wszyscy_ukraina_10_2023;proc_wiek_sp_uchodzcy_10_2023;Uczniowie_sp_04_2022_altern;Uczniowie_JEZYK_sp_04_2022_altern;procent_jezyk_04_2022;niezogdnosc_danych_SP_04_2022;niezogdnosc_danych_procent_04_2022;Uczniowie_sp_10_2022_altern;Uczniowie_Jezyk_sp_04_2022;procent
1426;powiat siedlecki;54;.670874124;5;FAŁSZ;14;197;228;2.447448194;-143;98;119;-99;-109;59;-109;6680;2656;0;-100;2;5;4;2;-2.14071856287425;-1.48203592814371;86.4035087719298;91.5254237288136;5.12191495688374;580;33.9655172413793;-.785773067699859;0;125.5;3;42;170.5;2211;26.232473993668;646;15.1702786377709;2704;23.8905325443787;400;13.5;1616;24.7524752475248;206;74;35.9223300970874;9;4.36893203883495;98;42;42.8571428571429
1427;powiat sierpecki;31;.63734863;11.5;FAŁSZ;14;35;46;.719587163;-4;47;64;12;18;38;18;3827;4043;4199;3.8585209;2;5;4;2;-.10452051215051;.313561536451529;76.0869565217391;81.5789473684211;5.49199084668192;93;37.6344086021505;-.622267791488168;0;326;54;39;419;394;23.6040609137056;103;45.6310679611651;457;22.5382932166302;61;50.8196721311475;257;23.7354085603113;48;6;12.5;13;27.0833333333333;47;10;21.2765957446809
1428;powiat sochaczewski;354;4.248016992;3;FAŁSZ;14;308;356;3.696014784;46;373;489;65;133;503;133;7471;4728;5702;20.60067682;2;2;3;5;.615714094498728;.870030785704725;86.5168539325843;70.3777335984095;-16.1391203341747;834;36.9304556354916;-.653639672782961;0;39.5;265;337;641.5;3342;24.9551166965889;1105;33.7556561085973;5100;21.6666666666667;817;43.3292533659731;4169;19.5970256656272;338;98;28.9940828402367;30;8.87573964497041;373;189;50.6702412868633
1429;powiat sokołowski;120;2.370698171;5.6;FAŁSZ;14;172;216;3.398000711;-52;174;228;2;12;177;12;4042;3925;4753;21.0955414;2;5;4;2;-1.28649183572489;.049480455220188;79.6296296296296;67.7966101694915;-11.8330194601381;285;60.3508771929825;.390098644654386;0;157.5;272;240;669.5;1101;25.8855585831063;356;48.876404494382;1567;22.7185705169113;259;46.3320463320463;1140;22.719298245614;196;147;75;24;12.2448979591837;174;144;82.7586206896552
1430;powiat szydłowiecki;48;1.270143685;24.6;FAŁSZ;14;71;76;1.878754201;-23;50;55;-21;-21;57;-21;2907;3223;3794;17.71641328;2;5;4;2;-.791193670450636;-.722394220846233;93.4210526315789;84.2105263157895;-9.21052631578948;240;29.5833333333333;-.981066446499952;0;380;229;112;721;938;25.5863539445629;261;19.1570881226054;1077;24.2339832869081;165;29.0909090909091;631;26.148969889065;77;19;24.6753246753247;6;7.79220779220779;50;11;22
1432;powiat warszawski zachodni;818;6.140357462;1.6;FAŁSZ;14;817;968;6.132850912;1;742;987;-75;19;1020;19;13517;6531;7782;19.15480018;2;5;4;2;.00739809129244655;-.554856846933491;84.400826446281;80.1960784313726;-4.20474801490845;863;94.6697566628042;1.91953010370129;0;6.5;247;368;621.5;3491;24.7207103981667;1316;56.3829787234042;6268;20.9955328653478;938;87.2068230277186;5087;18.4391586396697;1046;396;37.8585086042065;229;21.8929254302103;742;123;16.5768194070081
1433;powiat węgrowski;96;1.5416486;5.7;FAŁSZ;14;108;137;1.734354676;-12;88;122;-20;-15;130;-15;5340;4158;4380;5.339105339;2;5;3;2;-.224719101123596;-.374531835205993;78.8321167883212;73.8461538461539;-4.98596294216732;297;36.3636363636364;-.678900148630717;0;163;66;146;375;1239;23.9709443099274;351;25.0712250712251;1551;22.6305609284333;235;40.8510638297872;981;23.9551478083588;149;20;13.4228187919463;41;27.5167785234899;88;32;36.3636363636364
1434;powiat wołomiński;1144;4.184176935;6.5;FAŁSZ;14;1239;1550;4.531639181;-95;1134;1556;-105;6;1651;6;28403;7340;8577;16.85286104;5;5;4;2;-.334471710734782;-.36967925923318;79.9354838709677;69.2913385826772;-10.6441452882906;1336;92.7395209580838;1.83350855358714;0;194.5;216;334;744.5;5207;25.6577683887075;2082;54.4668587896254;9168;22.7094240837696;1554;73.6164736164736;7473;20.7948615014051;1289;771;59.8138091543832;50;3.87897595034911;1134;333;29.3650793650794
1435;powiat wyszkowski;170;2.310975776;3.6;FAŁSZ;14;166;189;2.256599875;4;177;233;11;44;225;44;6733;4788;6858;43.23308271;1;2;4;2;.0594088816278034;.163374424476459;87.8306878306878;75.5555555555556;-12.2751322751323;580;28.6206896551724;-1.02396695921997;0;69;362;229;660;2258;25.6864481842338;651;27.1889400921659;2737;23.7851662404092;475;35.7894736842105;1758;27.0193401592719;180;76;42.2222222222222;14;7.77777777777778;177;96;54.2372881355932
1436;powiat zwoleński;18;.521210366;13;FAŁSZ;14;85;100;2.461271174;-67;29;38;-56;-62;28;-62;2751;2821;0;-100;3;5;4;2;-2.43547800799709;-2.03562340966921;85;64.2857142857143;-20.7142857142857;169;50.2958579881657;-.0580063905548963;0;345.5;3;24;372.5;646;26.1609907120743;201;14.4278606965174;938;21.4285714285714;130;13.8461538461538;452;28.7610619469027;79;8;10.126582278481;-6;-7.59493670886076;29;3;10.3448275862069
1437;powiat żuromiński;22;.613120785;15;FAŁSZ;14;35;37;.97541943;-13;23;26;-12;-11;23;-11;2800;3612;3296;-8.748615725;2;5;4;2;-.464285714285714;-.428571428571429;94.5945945945946;95.6521739130435;1.05757931844889;88;39.7727272727273;-.526972959757917;0;358;11;35;404;259;33.976833976834;91;25.2747252747253;300;30.3333333333333;56;39.2857142857143;186;30.1075268817204;41;2;4.8780487804878;6;14.6341463414634;23;4;17.3913043478261
1438;powiat żyrardowski;349;4.627787944;8.5;FAŁSZ;14;361;436;4.786909592;-12;400;543;39;107;545;107;6733;4859;5876;20.93023256;2;5;3;5;-.17822664488341;.579236595871083;82.7981651376147;64.0366972477064;-18.7614678899083;452;79.8672566371681;1.25985211999386;0;262.5;270;346;878.5;1700;26.5882352941176;696;57.4712643678161;3128;22.2506393861893;476;73.3193277310924;2487;19.1395255327704;379;251;66.2269129287599;18;4.74934036939314;400;277;69.25
1461;powiat Ostrołęka;114;2.340285761;7.6;PRAWDA;14;118;167;2.422401051;-4;139;210;21;43;187;43;4775;4658;5442;16.83125805;2;5;4;2;-.0837696335078534;.43979057591623;70.6586826347305;60.9625668449198;-9.69611578981075;163;72.3926380368098;.926743434384884;1;233.5;215;236;684.5;635;25.6692913385827;197;70.5583756345178;892;22.085201793722;139;82.0143884892086;609;22.824302134647;136;36;26.4705882352941;18;13.2352941176471;139;116;83.4532374100719
1462;powiat Płock;338;3.004898518;6;PRAWDA;14;273;401;2.427033418;65;336;536;63;135;587;135;9872;4775;5843;22.36649215;2;2;4;5;.658427876823339;.638168557536467;68.0798004987531;57.5809199318569;-10.4988805668962;462;59.0909090909091;.333947777187948;1;176;279;290;745;2138;21.6089803554724;580;57.9310344827586;2837;20.4441311244272;472;71.6101694915254;2269;20.8021154693698;312;256;82.051282051282;39;12.5;336;14;4.16666666666667
1463;powiat Radom;460;2.325017185;9.4;PRAWDA;14;407;604;2.05713477;53;461;692;54;88;741;88;16433;4978;5786;16.23141824;2;2;4;5;.322521755005173;.328607071137346;67.3841059602649;62.0782726045884;-5.30583335567651;456;89.2543859649123;1.67819243662974;1;282;207;232;721;2009;22.6978596316575;624;73.8782051282051;3298;18.9205579138872;502;91.6334661354582;2788;18.0057388809182;424;104;24.5283018867925;17;4.00943396226415;461;155;33.6225596529284
1464;powiat Siedlce;389;5.143937691;4;PRAWDA;14;291;380;3.848035651;98;418;635;127;255;608;255;7724;6078;6365;4.721948009;2;2;4;5;1.26877265665458;1.64422578974625;76.5789473684211;63.9802631578947;-12.5986842105263;444;65.5405405405405;.621377593974326;1;79.5;62;355;496.5;1788;24.8322147651007;550;76;2452;22.4306688417618;413;94.1888619854721;2002;20.6293706293706;307;280;91.2052117263844;16;5.21172638436482;418;253;60.5263157894737
1465;powiat Warszawa;9641;5.177835363;1.5;PRAWDA;14;10031;14743;5.387290377;-390;11405;17144;1374;2401;16280;2401;162293;11971;13263;10.79274914;2;4;4;4;-.240306113017813;.846616921247374;68.0390693888625;59.2199017199017;-8.81916766896079;18001;55.7246819621132;.18393082591759;1;4.5;127;356;487.5;79279;22.7058868048285;25815;44.1797404609723;134964;19.1273228416467;17664;54.5799365942029;104672;16.875573219199;10564;3765;35.6399091253313;533;5.04543733434305;11405;3119;27.3476545374836
1601;powiat brzeski;218;2.513547792;7.9;FAŁSZ;16;212;320;2.444367578;6;260;380;48;60;363;60;6796;3487;4593;31.717809;2;5;3;5;.0882872277810477;.706297822248381;66.25;60.0550964187328;-6.19490358126722;651;32.5652841781874;-.848174886463391;0;244;337;255;836;2621;24.8378481495612;775;33.5483870967742;3343;23.1827699670954;506;43.0830039525692;2129;23.7670267731329;242;16;6.61157024793388;30;12.396694214876;260;56;21.5384615384615
1602;powiat głubczycki;55;1.277139208;10;FAŁSZ;16;74;97;1.718332753;-19;71;114;-3;17;86;17;2863;2163;2810;29.91215904;2;5;3;2;-.663639538945162;-.104785190359762;76.2886597938144;63.953488372093;-12.3351714217214;171;43.2748538011696;-.370899609785275;0;294;323;114;731;748;22.8609625668449;198;35.8585858585859;881;22.4744608399546;128;42.96875;551;23.2304900181488;78;32;41.025641025641;4;5.12820512820513;71;36;50.7042253521127
1603;powiat kędzierzyńsko-kozielski;212;2.436473549;7.4;FAŁSZ;16;240;343;2.758271943;-28;232;375;-8;32;358;32;6191;3256;4084;25.42997543;2;5;4;2;-.452269423356485;-.12921983524471;69.9708454810496;59.2178770949721;-10.7529683860775;399;60.1503759398496;.381163244406563;0;226.5;299;251;776.5;1712;23.3060747663551;450;51.5555555555556;2034;22.1238938053097;301;70.4318936877076;1369;21.9868517165814;264;83;31.4393939393939;24;9.09090909090909;232;125;53.8793103448276
1604;powiat kluczborski;185;2.997699063;6.9;FAŁSZ;16;137;217;2.219917685;48;140;265;3;48;324;48;4288;3010;3608;19.86710963;2;2;3;5;1.11940298507463;.0699626865671642;63.1336405529954;57.0987654320988;-6.03487512089663;347;39.4812680115274;-.539961931717263;0;204.5;256;289;749.5;1365;25.4212454212454;395;35.4430379746835;1663;23.752254960914;262;70.6106870229008;1108;23.6462093862816;138;52;37.6811594202899;1;.72463768115942;140;92;65.7142857142857
1605;powiat krapkowicki;159;2.651635175;5.1;FAŁSZ;16;91;126;1.517602522;68;194;270;103;144;240;144;4372;3040;3877;27.53289474;2;2;4;5;1.55535224153705;2.35590118938701;72.2222222222222;66.25;-5.97222222222221;384;23.6979166666667;-1.24335185729008;0;134;314;264;712;1649;23.2868405093996;443;43.7923250564334;2039;21.7263364394311;344;46.2209302325581;1439;23.905489923558;158;55;34.8101265822785;67;42.4050632911392;194;115;59.2783505154639
1606;powiat namysłowski;102;2.419641798;8.9;FAŁSZ;16;115;139;2.728027517;-13;105;163;-10;24;163;24;3294;3625;4079;12.52413793;2;5;4;2;-.394656952034001;-.303582270795386;82.7338129496403;62.5766871165644;-20.1571258330759;262;43.8931297709924;-.34334595030606;0;271.5;150;248;669.5;1080;24.2592592592593;311;33.7620578778135;1366;22.7672035139092;201;50.7462686567164;928;21.6594827586207;112;5;4.46428571428571;-3;-2.67857142857143;105;61;58.0952380952381
1607;powiat nyski;206;1.59254134;7.3;FAŁSZ;16;343;471;2.65165864;-137;233;367;-110;-104;358;-104;8920;3969;4104;3.401360544;5;5;4;2;-1.53587443946188;-1.23318385650224;72.8237791932059;57.5418994413408;-15.2818797518652;647;53.0139103554869;.0631244523554455;0;221.5;52;150;423.5;2600;24.8846153846154;765;30.4575163398693;3288;23.2664233576642;511;40.3131115459883;1996;25.6012024048096;346;116;33.5260115606936;3;.867052023121387;233;123;52.7896995708155
1608;powiat oleski;96;1.556874574;4.4;FAŁSZ;16;138;196;2.238007201;-42;123;175;-15;-21;144;-21;4519;3074;4361;41.86727391;5;5;3;2;-.929409161318876;-.33193184332817;70.4081632653061;66.6666666666667;-3.74149659863947;290;47.5862068965517;-.178762828019569;0;96.5;361;147;604.5;1114;26.032315978456;334;36.8263473053892;1346;24.81426448737;205;46.8292682926829;833;24.609843937575;147;83;56.4625850340136;9;6.12244897959184;123;96;78.0487804878049
1609;powiat opolski;240;1.987380136;5.7;FAŁSZ;16;376;480;3.113562213;-136;340;480;-36;0;351;0;8514;3090;4568;47.83171521;2;5;4;2;-1.5973690392295;-.422832980972516;78.3333333333333;68.3760683760684;-9.95726495726495;1130;33.2743362831858;-.81657576049421;0;163;366;202;731;4600;24.5652173913043;1314;25.8751902587519;5742;22.884012539185;844;28.436018957346;3600;23.4444444444444;394;204;51.7766497461929;18;4.56852791878173;340;188;55.2941176470588
1610;powiat prudnicki;96;1.849354652;9.1;FAŁSZ;16;82;113;1.579657099;14;115;165;33;52;173;52;3836;2055;2500;21.65450122;2;2;4;5;.364963503649635;.860271115745568;72.5663716814159;55.4913294797688;-17.0750422016472;269;30.4832713754647;-.940960429809078;0;276.5;275;182;733.5;1010;26.6336633663366;299;38.4615384615385;1197;24.9791144527987;204;47.0588235294118;795;25.6603773584906;150;76;50.6666666666667;68;45.3333333333333;115;35;30.4347826086957
1611;powiat strzelecki;149;2.07932122;4.4;FAŁSZ;16;211;293;2.944542131;-62;195;298;-16;5;236;5;5345;3392;3567;5.159198113;2;5;4;2;-1.1599625818522;-.299345182413471;72.0136518771331;63.135593220339;-8.87805865679413;479;44.0501043841336;-.336350328207703;0;96.5;65;212;373.5;1981;24.1797072185765;559;34.8837209302326;2431;22.9946524064171;389;38.3033419023136;1593;24.4193345888261;224;129;57.5892857142857;13;5.80357142857143;195;134;68.7179487179487
1661;powiat Opole;843;6.666244919;3.1;PRAWDA;16;636;897;5.029337804;207;762;1255;126;358;1716;358;10522;6405;7391;15.39422326;2;2;4;5;1.96730659570424;1.19749097129823;70.9030100334448;49.1258741258741;-21.7771359075707;711;89.4514767932489;1.6869758502436;1;43.5;198;373;614.5;3072;23.14453125;1112;68.5251798561151;5238;21.22947689958;750;112.4;4638;16.1707632600259;677;518;76.5140324963072;41;6.05612998522895;762;462;60.6299212598425
1801;powiat bieszczadzki;39;1.877075612;15.7;FAŁSZ;18;99;118;4.764884247;-60;57;74;-42;-44;53;-44;1517;4041;4763;17.86686464;1;5;4;2;-3.955174686882;-2.7686222808174;83.8983050847458;73.5849056603774;-10.3133994243684;229;43.2314410480349;-.372834312531801;0;365;231;185;781;935;24.4919786096257;336;16.9642857142857;1457;23.0610844200412;172;22.6744186046512;730;23.5616438356164;108;74;68.5185185185185;9;8.33333333333333;57;38;66.6666666666667
1802;powiat brzozowski;10;.157254957;21.5;FAŁSZ;18;47;61;.7390983;-37;20;27;-27;-34;17;-34;5282;4018;0;-100;2;5;4;2;-.700492237788716;-.511170011359334;77.0491803278689;58.8235294117647;-18.2256509161041;115;40.8695652173913;-.478092038120581;0;379;3;1;383;500;23;122;16.3934426229508;577;21.1438474870017;67;14.9253731343284;277;24.187725631769;63;10;15.8730158730159;16;25.3968253968254;20;18;90
1803;powiat dębicki;147;1.106319568;4.7;FAŁSZ;18;129;164;.970851866;18;182;289;53;125;273;125;11129;4805;4736;-1.436004162;2;2;3;5;.161739599245215;.476233264444245;78.6585365853659;53.8461538461538;-24.812382739212;426;30.2816901408451;-.949943959765289;0;115;23;90;228;1814;23.48401323043;504;36.1111111111111;2212;22.7848101265823;281;52.3131672597865;1222;22.9950900163666;190;25;13.1578947368421;61;32.1052631578947;182;67;36.8131868131868
1804;powiat jarosławski;143;1.227910491;11.3;FAŁSZ;18;149;190;1.279431211;-6;210;322;61;132;283;132;8921;4180;4908;17.41626794;2;5;4;5;-.0672570339648022;.683779845308822;78.4210526315789;50.530035335689;-27.8910172958899;702;21.2250712250712;-1.35355497785124;0;323.5;224;107;654.5;2846;24.6661981728742;936;22.4358974358974;3978;23.5294117647059;998;14.3286573146293;3230;30.8978328173375;174;82;47.1264367816092;25;14.367816091954;210;163;77.6190476190476
1805;powiat jasielski;56;.511032834;12.7;FAŁSZ;18;91;123;.830428355;-35;58;91;-33;-32;89;-32;8122;3705;4433;19.64912281;2;5;2;2;-.430928342772716;-.406303866042847;73.9837398373984;62.9213483146067;-11.0623915227916;176;51.7045454545455;.00477220129688224;0;340.5;253;22;615.5;731;24.0766073871409;198;29.2929292929293;862;22.969837587007;104;53.8461538461538;474;21.9409282700422;88;37;42.0454545454545;-3;-3.40909090909091;58;44;75.8620689655172
1806;powiat kolbuszowski;15;.244343449;7.9;FAŁSZ;18;55;58;.89592598;-40;20;28;-35;-30;22;-30;4533;4413;4833;9.517335146;2;5;4;2;-.882417824840062;-.772115596735054;94.8275862068966;68.1818181818182;-26.6457680250784;115;47.8260869565217;-.16807249908739;0;244;105;3;352;429;26.8065268065268;134;14.9253731343284;529;25.3308128544423;68;22.0588235294118;245;27.7551020408163;68;18;26.4705882352941;13;19.1176470588235;20;7;35
1807;powiat krośnieński;61;.55900735;7.5;FAŁSZ;18;115;156;1.053866315;-54;94;124;-21;-32;93;-32;8329;3203;3164;-1.217608492;2;5;4;2;-.648337135310361;-.252131108176252;73.7179487179487;65.5913978494624;-8.12655086848636;297;38.7205387205387;-.573864067434707;0;230.5;25;28;283.5;1251;23.7410071942446;325;28.9230769230769;1445;22.4913494809689;153;39.8692810457516;699;21.8884120171674;136;36;26.4705882352941;21;15.4411764705882;94;26;27.6595744680851
1808;powiat leżajski;39;.581959263;14.8;FAŁSZ;18;106;152;1.581735432;-67;64;107;-42;-45;74;-45;5080;3068;4213;37.32073012;2;5;4;2;-1.31889763779528;-.826771653543307;69.7368421052632;52.7027027027027;-17.0341394025605;202;52.4752475247525;.0391187769991486;0;357;355;33;745;793;25.4728877679697;219;29.2237442922374;930;23.5483870967742;119;32.7731092436975;465;25.5913978494624;106;51;48.1132075471698;0;0;64;20;31.25
1809;powiat lubaczowski;26;.49072344;10.4;FAŁSZ;18;49;73;.924824944;-23;32;57;-17;-16;65;-16;3804;2656;3446;29.7439759;2;5;4;2;-.604626708727655;-.446898002103049;67.1232876712329;40;-27.1232876712329;224;21.875;-1.32459070134012;0;304;322;18;644;899;24.916573971079;246;13.0081300813008;1105;22.262443438914;125;20.8;530;23.5849056603774;50;13;26;1;2;32;9;28.125
1810;powiat łańcucki;44;.544540977;9.8;FAŁSZ;18;76;123;.940570778;-32;55;89;-21;-34;68;-34;6882;4765;6055;27.07240294;2;5;4;2;-.464981110142401;-.30514385353095;61.7886178861789;64.7058823529412;2.91726446676231;252;30.1587301587302;-.955423709330416;0;290.5;311;26;627.5;1103;22.8467815049864;287;19.1637630662021;1294;22.1792890262751;129;34.1085271317829;618;20.873786407767;102;18;17.6470588235294;26;25.4901960784314;55;9;16.3636363636364
1811;powiat mielecki;166;1.245124512;4.4;FAŁSZ;18;166;228;1.245124512;0;196;267;30;39;254;39;10886;5254;5866;11.64826799;2;5;3;2;0;.275583318023149;72.8070175438597;65.3543307086614;-7.45268683519825;357;46.4985994397759;-.227232390114382;0;96.5;138;109;343.5;1568;22.7678571428571;459;42.7015250544662;2134;21.5089034676664;283;58.6572438162544;1391;20.3450754852624;164;66;40.2439024390244;-2;-1.21951219512195;196;124;63.265306122449
1812;powiat niżański;32;.499555084;16.6;FAŁSZ;18;64;77;.999110168;-32;47;87;-17;10;91;10;4373;3914;4109;4.982115483;2;5;3;2;-.731763091699062;-.388749142465127;83.1168831168831;35.1648351648352;-47.9520479520479;165;38.7878787878788;-.570863036543393;0;372;64;20;456;676;24.4082840236686;197;23.8578680203046;844;23.3412322274882;98;32.6530612244898;466;21.0300429184549;62;28;45.1612903225806;-2;-3.2258064516129;47;13;27.6595744680851
1813;powiat przemyski;18;.252125559;16;FAŁSZ;18;64;74;.89644643;-46;39;43;-25;-31;21;-31;4687;2307;3165;37.19115735;2;5;4;2;-.981438020055473;-.533390228291018;86.4864864864865;85.7142857142857;-.772200772200776;365;17.5342465753425;-1.51803771785692;0;367;354;4;725;1618;22.5587144622991;508;7.67716535433071;2412;21.06135986733;481;3.74220374220374;1637;29.3830177153329;68;8;11.7647058823529;4;5.88235294117647;39;6;15.3846153846154
1814;powiat przeworski;57;.749073514;14.4;FAŁSZ;18;65;87;.854206639;-8;65;123;0;36;103;36;6042;2624;3353;27.7820122;2;5;1;2;-.132406487917908;0;74.7126436781609;55.3398058252427;-19.3728378529182;291;22.3367697594502;-1.30401178944526;0;355;315;49;719;1082;26.8946395563771;359;18.1058495821727;1533;23.4181343770385;192;29.6875;838;22.9116945107399;75;19;25.3333333333333;10;13.3333333333333;65;34;52.3076923076923
1815;powiat ropczycko-sędziszowski;37;.499554451;11.1;FAŁSZ;18;86;105;1.161126563;-49;61;82;-25;-23;69;-23;6273;4710;4612;-2.080679406;3;5;4;2;-.781125458313407;-.398533397098677;81.9047619047619;53.6231884057971;-28.2815734989648;177;48.5875706214689;-.134136744461582;0;317.5;20;19;356.5;747;23.6947791164659;203;30.0492610837438;875;23.2;121;30.5785123966942;528;22.9166666666667;100;27;27;14;14;61;2;3.27868852459016
1816;powiat rzeszowski;114;.652155259;8;FAŁSZ;18;206;270;1.178455994;-92;140;195;-66;-75;176;-75;14662;5712;6039;5.724789916;2;5;4;2;-.627472377574683;-.450143227390533;76.2962962962963;64.7727272727273;-11.523569023569;618;33.3333333333333;-.813946538739872;0;246.5;71;41;358.5;2592;23.8425925925926;687;20.3784570596798;3019;22.7558794302749;366;31.1475409836066;1477;24.7799593771158;225;44;19.5555555555556;19;8.44444444444444;140;87;62.1428571428571
1817;powiat sanocki;106;1.173942898;7.8;FAŁSZ;18;148;175;1.639090084;-42;136;184;-12;9;158;9;6869;4675;4980;6.524064171;2;5;4;2;-.611442713640996;-.174697918183142;84.5714285714286;67.0886075949367;-17.4828209764919;339;43.6578171091445;-.353832731730803;0;240;74;100;414;1486;22.8129205921938;402;33.8308457711443;1858;21.6361679224973;233;45.4935622317597;1057;22.0435193945128;174;73;41.9540229885057;26;14.9425287356322;136;96;70.5882352941177
1818;powiat stalowowolski;108;1.062605154;4.5;FAŁSZ;18;103;125;1.013410471;5;112;177;9;52;184;52;7418;4549;5310;16.72895142;2;5;4;5;.0674036128336479;.121326503100566;82.4;58.695652173913;-23.7043478260869;240;42.9166666666667;-.386862330019669;0;105.5;213;83;401.5;1082;22.181146025878;271;41.3284132841328;1376;19.6947674418605;183;59.0163934426229;925;19.7837837837838;117;43;36.7521367521368;14;11.965811965812;112;59;52.6785714285714
1819;powiat strzyżowski;17;.285647075;17.7;FAŁSZ;18;44;50;.73932184;-27;20;30;-24;-20;26;-20;4647;4020;4827;20.07462687;2;5;4;2;-.581020012911556;-.516462233699161;88;65.3846153846154;-22.6153846153846;85;51.7647058823529;.0074532693358141;0;374;261;5;640;402;21.1442786069652;105;19.047619047619;490;21.4285714285714;53;32.0754716981132;233;22.7467811158798;37;11;29.7297297297297;-7;-18.9189189189189;20;3;15
1820;powiat tarnobrzeski;22;.428849903;7.5;FAŁSZ;18;49;83;.955165692;-27;31;63;-18;-20;112;-20;3301;3203;4848;51.35810178;5;5;4;2;-.817933959406241;-.545289306270827;59.0361445783133;19.6428571428571;-39.3932874354561;110;44.5454545454545;-.314274895335997;0;230.5;370;12;612.5;432;25.462962962963;124;25;508;24.4094488188976;72;30.5555555555556;340;21.1764705882353;58;2;3.44827586206897;9;15.5172413793103;31;8;25.8064516129032
1821;powiat leski;39;1.525523176;19;FAŁSZ;18;91;131;3.559554078;-52;60;79;-31;-52;58;-52;1782;3177;3623;14.03840101;2;5;3;2;-2.91806958473625;-1.73961840628507;69.4656488549618;67.2413793103448;-2.22426954461702;296;30.7432432432432;-.929374703258846;0;377;175;142;694;1216;24.3421052631579;387;15.5038759689922;1627;23.7861094038107;177;22.0338983050847;735;24.0816326530612;95;20;21.0526315789474;4;4.21052631578947;60;11;18.3333333333333
1861;powiat Krosno;88;1.98546997;2.7;PRAWDA;18;75;109;1.692161906;13;90;176;15;67;193;67;3915;4726;5497;16.31400762;2;2;3;5;.33205619412516;.383141762452107;68.8073394495413;45.5958549222798;-23.2114845272615;170;44.1176470588235;-.33334026805729;1;32.5;208;200;440.5;703;24.1820768136558;195;46.1538461538462;915;21.3114754098361;121;72.7272727272727;582;20.7903780068729;100;74;74;25;25;90;31;34.4444444444444
1862;powiat Przemyśl;162;2.852012253;10.5;PRAWDA;18;140;232;2.464701947;22;147;228;7;-4;252;-4;4798;3636;4076;12.10121012;2;2;4;2;.458524385160484;.145894122551063;60.3448275862069;64.2857142857143;3.9408866995074;207;67.6328502415459;.714622021771002;1;307;141;278;726;999;20.7207207207207;884;16.6289592760181;3747;23.5922070990125;1164;13.9175257731959;3511;33.1529478780974;152;49;32.2368421052632;12;7.89473684210526;147;118;80.2721088435374
1863;powiat Rzeszów;929;4.711407286;4.4;PRAWDA;18;605;771;3.068246941;324;894;1298;289;527;1538;527;18172;7270;8598;18.26685007;2;1;3;3;1.78296279991195;1.59035879374862;78.4695201037614;60.4031209362809;-18.0663991674805;1278;47.339593114241;-.189753247366804;1;96.5;235;349;680.5;5905;21.6426756985605;1654;54.0507859733978;8921;18.5405223629638;1014;91.6173570019724;7088;14.3058690744921;643;255;39.6578538102644;38;5.90979782270607;894;207;23.1543624161074
1864;powiat Tarnobrzeg;81;1.83440529;6.9;PRAWDA;18;80;123;1.811758311;1;80;186;0;63;176;63;3128;4250;4656;9.552941176;2;5;4;5;.0319693094629156;0;65.0406504065041;46.0227272727273;-19.0179231337768;135;59.2592592592593;.341450354416234;1;204.5;107;179;490.5;600;22.5;155;51.6129032258064;764;20.2879581151832;117;69.2307692307692;612;19.1176470588235;83;48;57.8313253012048;3;3.6144578313253;80;35;43.75
2001;powiat augustowski;118;2.148697125;10.1;FAŁSZ;20;86;111;1.565999599;32;157;228;71;117;183;117;4165;5572;7088;27.2074659;2;2;4;5;.768307322929172;1.7046818727491;77.4774774774775;64.4808743169399;-12.9966031605376;304;28.2894736842105;-1.03872770122419;0;296.5;312;218;826.5;1246;24.3980738362761;385;40.7792207792208;1667;23.0953809238152;283;41.696113074205;1213;23.3305853256389;182;158;86.8131868131868;96;52.7472527472528;157;112;71.3375796178344
